,Motion_Sensor1,Motion_Sensor2,Motion_Sensor3,Motion_Sensor4,Motion_Sensor5,Motion_Sensor6,Motion_Sensor7,Motion_Sensor8,Motion_Sensor9,Motion_Sensor10,Camera1,Camera2,Camera3,Camera4,robot1,robot2,door_sensor1,door_sensor2,door_sensor3,door_sensor4,door_sensor5,door_sensor6,door_sensor7,door_sensor8,door_sensor9,door_sensor10,door_sensor11,time,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,outside
401,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,3.0,"('r1', 1)","('c2', 0)",0,0,3,0,0,0,0,0,0,0,1,09:40:30,1,0,3,2,0,0,4,0,2,6,1,0,3,0
402,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,1.0,"('r2', 2)","('r10', 6)",1,0,1,0,0,0,0,0,2,0,2,09:40:45,0,2,2,0,0,0,5,0,2,6,2,1,1,1
403,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,0.0,1.0,2.0,"('r1', 0)","('r10', 6)",0,1,0,0,0,2,2,0,1,2,2,09:41:00,0,1,3,0,0,0,4,0,0,6,0,4,3,1
404,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,0.0,1.0,1.0,2.0,"('r1', 0)","('r10', 9)",0,0,0,0,0,0,3,0,1,0,3,09:41:15,0,1,3,0,0,0,5,0,0,9,0,2,1,1
405,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,3.0,"('r2', 1)","('c2', 1)",0,0,0,0,0,1,2,0,0,0,3,09:41:30,1,1,1,0,0,0,5,0,2,4,1,1,3,3
406,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,3.0,"('r2', 1)","('r9', 2)",1,1,0,0,0,1,0,0,2,1,4,09:41:45,0,1,2,0,0,0,4,0,2,6,0,1,3,3
407,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,3.0,"('r2', 0)","('c2', 1)",0,0,0,0,0,0,0,0,1,2,2,09:42:00,0,0,1,0,0,0,3,0,3,6,0,1,4,4
408,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,3.0,"('c3', 3)","('c1', 0)",0,0,0,0,0,1,1,0,0,1,1,09:42:15,0,1,3,0,0,0,4,0,2,4,0,3,3,2
409,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,1.0,"('c2', 5)","('r3', 3)",0,0,0,0,0,1,3,0,0,0,1,09:42:30,0,1,3,0,0,0,4,0,2,4,1,5,0,2
410,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,2.0,3.0,"('c3', 5)","('c1', 1)",0,1,1,0,0,1,1,0,2,0,0,09:42:45,1,0,1,1,0,0,1,1,4,4,1,0,5,3
411,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,2.0,3.0,"('c2', 3)","('c1', 1)",1,0,0,0,0,0,2,0,1,0,1,09:43:00,0,1,2,0,0,0,2,1,5,2,1,3,3,2
412,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,1.0,"('c3', 1)","('c2', 1)",0,1,0,0,0,0,0,0,1,0,0,09:43:15,1,1,2,0,0,0,3,1,7,2,2,1,1,1
413,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,2.0,3.0,2.0,"('c3', 3)","('c2', 1)",1,0,1,0,0,0,0,0,0,1,0,09:43:30,0,1,2,1,0,0,2,2,8,1,0,1,3,1
414,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,2.0,3.0,"('c2', 0)","('r9', 8)",0,1,0,0,0,0,0,0,1,0,2,09:43:45,0,1,2,0,0,0,1,2,8,3,0,0,3,2
415,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,1.0,"('c3', 1)","('r9', 8)",0,0,0,0,0,0,0,2,0,0,1,09:44:00,0,1,2,0,0,0,4,0,8,4,0,0,1,2
416,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,3.0,"('r10', 3)","('c2', 1)",1,0,0,0,0,1,0,0,2,0,3,09:44:15,1,0,1,0,0,0,1,1,7,3,0,1,4,3
417,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,1.0,2.0,3.0,"('c3', 3)","('r10', 2)",0,0,0,0,0,0,0,0,1,1,0,09:44:30,1,1,0,0,0,0,2,1,7,2,1,1,3,3
418,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,3.0,"('c3', 2)","('c3', 2)",0,0,0,0,0,2,0,1,0,2,0,09:44:45,1,2,0,0,0,0,3,0,7,2,1,1,2,3
419,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,3.0,"('c3', 4)","('r2', 0)",0,1,0,0,0,0,0,0,2,2,1,09:45:00,1,0,2,0,0,0,3,0,7,3,0,0,4,2
420,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,2.0,1.0,"('c2', 0)","('r1', 0)",1,1,0,0,0,0,0,1,1,0,0,09:45:15,0,1,1,0,0,0,6,1,7,3,1,0,0,2
421,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,2.0,2.0,"('c1', 0)","('r1', 0)",0,1,0,0,0,0,0,2,0,1,2,09:45:30,0,0,3,0,0,0,6,1,7,1,0,1,2,1
422,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,2.0,"('c1', 2)","('r1', 0)",0,1,0,0,0,1,0,1,0,0,1,09:45:45,0,0,2,0,0,0,7,0,7,2,2,1,1,0
423,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,2.0,"('r4', 0)","('r2', 1)",0,0,1,0,0,0,3,1,2,0,0,09:46:00,0,1,2,0,0,0,4,1,7,3,1,1,2,0
424,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('c1', 0)","('c3', 1)",0,0,0,0,0,1,0,1,0,0,1,09:46:15,0,1,2,0,0,0,6,0,7,3,0,2,1,0
425,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,3.0,"('c1', 0)","('r7', 5)",0,0,0,0,0,0,0,0,1,1,1,09:46:30,0,0,1,0,0,0,5,0,7,4,0,0,4,1
426,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,1.0,"('c1', 0)","('c3', 1)",0,0,0,0,0,0,0,0,0,1,0,09:46:45,0,2,1,0,0,0,5,1,7,4,0,0,1,1
427,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,1.0,2.0,2.0,"('r3', 0)","('r7', 5)",1,0,0,0,0,0,0,0,0,2,1,09:47:00,1,1,0,0,0,0,5,1,7,3,0,0,2,2
428,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,4.0,"('c1', 0)","('r7', 4)",1,0,0,0,0,0,0,0,4,1,0,09:47:15,0,1,2,0,0,0,4,1,7,2,0,0,5,0
429,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,3.0,"('c1', 0)","('r7', 3)",0,0,0,0,0,1,0,1,3,2,1,09:47:30,0,4,1,0,0,0,3,0,6,3,0,1,3,1
430,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('r4', 0)","('c3', 2)",0,0,0,0,0,0,2,0,1,0,3,09:47:45,0,5,1,0,0,0,4,0,6,1,1,1,2,1
431,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,3.0,"('r5', 0)","('r10', 0)",0,0,0,0,0,0,1,0,2,1,0,09:48:00,1,5,1,0,0,0,1,1,7,0,1,1,3,1
432,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,1.0,"('r6', 0)","('r10', 1)",1,0,1,0,0,0,0,1,0,0,1,09:48:15,0,7,2,1,0,0,2,0,7,1,0,1,1,0
433,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,3.0,"('r6', 0)","('c2', 0)",1,0,0,0,0,0,0,0,1,0,0,09:48:30,2,5,2,1,0,0,1,0,7,1,0,0,3,0
434,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r6', 1)","('c1', 0)",1,0,0,1,1,0,0,0,0,1,0,09:48:45,1,5,1,0,0,1,3,0,7,1,0,0,2,1
435,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,2.0,"('r5', 0)","('c2', 1)",1,0,0,0,0,1,0,0,0,1,2,09:49:00,3,2,1,0,0,1,3,0,6,3,0,1,1,1
436,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,2.0,"('r6', 1)","('c3', 3)",2,0,0,0,0,1,0,0,1,2,1,09:49:15,1,4,2,0,0,1,2,0,7,2,0,0,3,0
437,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,2.0,"('r6', 1)","('r7', 3)",0,0,0,0,0,0,0,0,1,1,2,09:49:30,2,2,1,0,0,1,3,0,7,3,1,0,2,0
438,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,1.0,"('r5', 0)","('r8', 0)",0,1,0,0,0,0,0,0,0,0,2,09:49:45,2,2,2,0,0,1,3,0,7,5,0,0,0,0
439,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,4.0,"('r6', 1)","('r8', 0)",1,0,0,0,0,0,0,0,1,1,1,09:50:00,2,1,2,0,0,1,2,0,7,2,0,0,5,0
440,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,1.0,"('r6', 1)","('r7', 6)",1,1,0,0,0,0,0,0,2,0,1,09:50:15,1,2,0,0,0,1,6,0,7,1,0,2,1,1
441,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,2.0,"('r5', 0)","('r8', 0)",0,0,0,0,0,0,0,0,2,0,0,09:50:30,2,1,1,0,0,1,5,0,8,1,0,0,3,0
442,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,4.0,"('r4', 0)","('r8', 1)",1,0,0,0,0,1,0,0,3,1,2,09:50:45,1,1,0,0,0,1,2,1,7,1,0,1,6,1
443,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,3.0,"('r4', 0)","('r7', 3)",0,0,0,0,1,6,0,1,1,1,0,09:51:00,1,2,1,0,1,0,3,0,1,1,0,7,5,0
444,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,4.0,"('c1', 0)","('c3', 7)",0,0,0,0,1,1,0,0,1,2,0,09:51:15,1,3,1,0,0,1,2,0,0,2,0,5,7,0
445,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,5.0,"('c2', 2)","('r7', 3)",0,0,0,0,0,1,0,0,0,1,1,09:51:30,2,3,1,0,1,0,3,0,1,2,0,2,7,0
446,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,1.0,5.0,"('c2', 0)","('r8', 0)",3,0,0,0,1,1,0,0,2,1,2,09:51:45,3,4,1,0,0,1,3,0,2,1,0,0,7,0
447,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,2.0,2.0,"('r10', 4)","('r7', 2)",0,0,0,0,0,0,0,1,2,1,3,09:52:00,3,6,0,0,0,1,2,1,2,4,1,1,1,0
448,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,2.0,"('r10', 4)","('r7', 2)",2,0,2,0,0,0,0,1,2,1,0,09:52:15,2,6,0,1,0,1,2,0,3,4,0,0,3,0
449,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,3.0,"('r10', 4)","('r7', 2)",1,0,0,0,0,1,1,1,0,2,1,09:52:30,1,5,0,0,0,1,2,1,2,4,1,2,3,0
450,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,1.0,3.0,"('r10', 5)","('c3', 4)",1,1,0,0,0,2,0,1,0,1,3,09:52:45,3,2,1,0,0,1,3,0,2,5,0,1,4,0
451,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,1.0,1.0,"('c3', 2)","('r2', 2)",0,0,0,0,1,1,0,0,2,0,2,09:53:00,3,2,0,0,1,0,5,0,3,5,0,0,2,1
452,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,4.0,"('r7', 4)","('r2', 1)",1,0,0,0,1,1,1,0,1,3,1,09:53:15,2,1,1,0,0,1,4,0,2,4,0,2,5,0
453,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,4.0,"('r8', 0)","('r2', 2)",1,0,0,0,0,1,0,0,3,0,1,09:53:30,1,2,1,0,0,1,4,0,2,3,0,2,6,0
454,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,5.0,"('r7', 4)","('c3', 7)",0,0,0,0,1,2,0,0,0,1,1,09:53:45,1,2,0,0,1,0,4,0,2,3,0,1,7,1
455,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,4.0,"('r8', 0)","('c2', 3)",0,0,0,0,1,2,2,0,4,0,1,09:54:00,1,2,1,0,0,1,5,0,0,3,0,3,6,0
456,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,4.0,"('r8', 0)","('r9', 0)",0,0,0,0,0,0,0,0,3,2,0,09:54:15,1,0,1,0,1,0,9,0,0,3,0,1,6,0
457,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,4.0,2.0,"('r7', 5)","('r9', 1)",0,0,0,0,0,0,1,2,1,0,3,09:54:30,1,1,0,0,1,0,5,3,1,4,0,3,2,1
458,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,2.0,2.0,"('c3', 3)","('r9', 3)",1,0,0,1,0,1,0,1,1,1,1,09:54:45,2,1,1,1,0,0,5,2,3,3,1,0,3,0
459,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,4.0,2.0,"('r7', 5)","('c2', 0)",0,0,1,0,0,0,0,1,1,1,1,09:55:00,2,0,0,2,0,0,5,3,3,4,1,0,2,0
460,no motion,no motion,no motion,no motion,motion,no motion,no motion,motion,no motion,no motion,3.0,2.0,3.0,2.0,"('r7', 4)","('c3', 3)",0,0,0,1,0,0,0,2,2,1,2,09:55:15,2,1,0,1,1,0,4,2,3,4,0,1,3,0
461,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,2.0,2.0,"('r7', 4)","('r10', 4)",1,0,0,0,1,1,0,1,1,0,2,09:55:30,3,0,0,1,0,1,4,1,2,4,0,3,3,0
462,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,3.0,"('r8', 0)","('c2', 2)",1,0,0,1,0,0,2,1,0,0,1,09:55:45,2,1,0,0,1,1,5,0,2,4,1,2,3,0
463,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,2.0,3.0,"('r8', 1)","('c3', 3)",1,0,1,0,0,2,0,0,1,1,3,09:56:00,2,0,0,2,0,1,4,1,4,5,0,0,3,0
464,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,2.0,"('r7', 5)","('c2', 0)",1,0,1,1,0,0,0,0,1,0,0,09:56:15,1,2,0,0,1,1,5,1,4,4,1,0,2,0
465,no motion,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,1.0,1.0,"('c3', 0)","('c2', 1)",0,0,1,0,1,1,0,1,0,0,1,09:56:30,1,2,0,1,0,2,7,0,3,5,0,1,0,0
466,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,3.0,"('r2', 2)","('c2', 4)",0,0,1,0,0,2,2,0,1,0,0,09:56:45,1,2,0,0,0,2,6,0,2,1,1,4,3,0
467,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,1.0,"('c3', 0)","('c2', 1)",1,0,1,0,0,1,1,0,0,0,1,09:57:00,2,3,0,1,0,2,6,0,4,3,0,1,0,0
468,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,2.0,"('r10', 3)","('c2', 2)",0,1,1,1,1,3,0,0,2,1,1,09:57:15,2,2,1,1,0,1,4,0,3,3,0,2,3,0
469,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,3.0,2.0,2.0,2.0,"('r10', 1)","('c2', 2)",0,0,0,0,0,1,1,2,1,1,1,09:57:30,2,1,1,0,0,1,6,1,4,1,1,2,2,0
470,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,4.0,1.0,"('c2', 2)","('r10', 2)",0,0,0,0,0,0,0,0,0,0,0,09:57:45,2,2,0,0,0,1,6,2,4,2,0,2,0,1
471,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,2.0,3.0,"('c2', 0)","('c3', 4)",0,0,0,0,0,2,0,1,3,0,1,09:58:00,2,2,1,0,0,1,4,1,4,3,0,0,4,0
472,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,2.0,"('r10', 3)","('c2', 2)",2,0,0,0,0,0,1,1,0,3,1,09:58:15,2,3,1,0,0,1,5,0,4,3,0,2,1,0
473,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,1.0,3.0,"('c3', 3)","('r9', 3)",1,0,0,0,0,1,2,0,0,3,0,09:58:30,3,1,0,0,0,1,5,0,3,2,1,3,3,0
474,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,3.0,"('c3', 4)","('c2', 0)",3,0,0,0,0,2,0,0,3,4,0,09:58:45,0,7,0,0,0,1,2,0,6,2,0,0,4,0
475,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,5.0,"('c2', 3)","('c3', 7)",2,0,0,0,0,2,0,0,2,5,0,09:59:00,2,2,0,0,0,1,2,0,4,1,0,3,7,0
476,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,5.0,"('c2', 2)","('r2', 4)",2,0,0,0,0,1,0,0,0,0,1,09:59:15,0,4,0,0,0,1,1,1,3,3,0,2,7,0
477,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,4.0,"('r9', 3)","('r2', 4)",0,0,0,0,0,0,0,1,1,3,0,09:59:30,0,4,0,0,0,1,3,0,3,4,0,1,6,0
478,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,2.0,2.0,"('r9', 3)","('r1', 2)",3,0,0,0,0,1,0,0,4,0,0,09:59:45,2,2,0,0,0,1,6,1,3,4,0,1,2,0
479,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,3.0,1.0,3.0,2.0,"('r9', 3)","('r2', 2)",0,0,0,0,0,2,0,1,0,0,1,10:00:00,2,2,0,0,0,1,5,2,3,4,0,1,2,0
480,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,2.0,2.0,"('c2', 0)","('r1', 2)",0,0,0,0,0,0,0,3,1,1,1,10:00:15,2,3,0,0,0,1,5,1,4,3,0,0,3,0
481,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,3.0,2.0,"('r10', 4)","('r2', 3)",0,0,0,0,0,1,0,2,0,1,1,10:00:30,3,3,0,0,0,1,5,1,3,4,0,1,1,0
482,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('c3', 1)","('c3', 1)",3,0,0,0,0,1,0,1,0,1,1,10:00:45,2,3,0,0,0,1,6,0,4,5,0,0,1,0
483,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,2.0,"('r2', 4)","('r10', 3)",3,0,0,0,0,1,1,1,0,0,1,10:01:00,1,4,0,0,0,1,5,1,3,3,0,2,2,0
484,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,2.0,"('r1', 1)","('c2', 0)",0,0,0,0,0,0,0,1,1,0,1,10:01:15,1,4,0,0,0,1,4,1,4,4,0,0,3,0
485,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,2.0,"('r2', 4)","('r10', 4)",0,0,0,0,0,0,0,0,1,1,1,10:01:30,1,4,0,0,0,1,5,1,4,4,0,1,1,0
486,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,3.0,2.0,"('c3', 3)","('c2', 1)",2,0,0,0,0,1,1,0,2,0,2,10:01:45,1,4,0,0,0,1,4,2,5,1,0,1,3,0
487,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,4.0,3.0,"('c2', 0)","('c1', 1)",2,0,0,0,0,0,0,1,2,1,0,10:02:00,1,4,0,0,0,1,2,3,5,1,1,0,4,0
488,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,3.0,3.0,"('c1', 0)","('c1', 0)",0,0,0,0,0,0,0,1,1,2,1,10:02:15,1,4,0,0,0,1,3,2,5,2,0,1,3,0
489,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,3.0,2.0,"('r4', 0)","('r4', 0)",1,0,0,0,0,1,1,0,0,1,1,10:02:30,2,3,0,0,0,1,4,2,6,2,0,0,2,0
490,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,4.0,1.0,3.0,2.0,"('r5', 0)","('r4', 0)",0,0,0,0,0,0,1,2,0,0,0,10:02:45,3,2,0,0,0,1,5,2,6,1,0,1,1,0
491,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,0.0,0.0,4.0,1.0,"('r6', 1)","('r5', 0)",3,0,0,0,0,2,0,0,0,0,2,10:03:00,0,5,0,0,0,1,4,3,6,1,0,1,1,0
492,no motion,no motion,no motion,no motion,motion,no motion,no motion,motion,no motion,no motion,2.0,1.0,3.0,2.0,"('r6', 1)","('r5', 0)",1,0,0,0,0,2,0,1,0,1,1,10:03:15,1,3,0,0,0,1,4,3,4,2,0,1,3,0
493,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,1.0,3.0,2.0,"('r5', 0)","('r5', 0)",1,0,0,0,0,0,0,1,3,1,0,10:03:30,1,2,0,0,0,1,4,2,4,2,0,3,3,0
494,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,4.0,3.0,"('r6', 1)","('r4', 0)",1,0,0,0,0,0,0,1,1,0,1,10:03:45,1,2,0,0,0,1,4,3,5,3,1,0,2,0
495,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,1.0,4.0,2.0,"('r5', 0)","('r4', 0)",0,1,0,0,0,4,0,2,0,0,0,10:04:00,1,2,1,0,0,1,4,3,4,3,0,1,2,0
496,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,2.0,"('r6', 1)","('r5', 0)",0,0,0,0,0,1,0,1,1,1,0,10:04:15,1,1,1,0,0,1,6,2,3,3,0,2,2,0
497,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,3.0,2.0,"('r5', 0)","('r6', 1)",1,0,0,0,0,1,1,0,2,1,0,10:04:30,0,3,0,0,0,1,4,2,4,4,0,2,1,1
498,no motion,no motion,no motion,no motion,motion,no motion,no motion,motion,no motion,no motion,1.0,0.0,2.0,2.0,"('r5', 0)","('r6', 1)",0,0,0,0,0,1,0,1,0,1,0,10:04:45,0,2,1,0,0,1,5,1,5,4,0,1,2,0
499,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,3.0,3.0,"('r6', 0)","('r6', 0)",0,0,0,0,1,0,0,1,1,3,0,10:05:00,0,1,0,1,0,0,5,2,5,4,0,0,3,1
500,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,2.0,"('r5', 0)","('r5', 0)",0,0,0,0,0,1,0,1,0,1,0,10:05:15,1,1,1,0,0,0,5,2,4,4,1,1,2,0
501,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('r6', 0)","('r5', 0)",1,1,0,0,0,2,1,2,1,2,0,10:05:30,0,1,0,0,0,0,7,0,4,3,1,4,2,0
502,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,3.0,"('r5', 0)","('r4', 0)",0,0,0,0,0,0,1,0,3,1,3,10:05:45,0,1,0,0,0,0,4,0,6,4,1,2,4,0
503,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,3.0,"('r6', 0)","('r4', 1)",1,0,1,0,0,2,0,0,1,1,1,10:06:00,1,2,0,1,0,0,3,0,4,6,0,2,3,0
504,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('r6', 1)","('r4', 0)",2,0,0,1,1,1,1,0,1,0,0,10:06:15,0,4,0,0,0,1,4,0,3,7,0,1,2,0
505,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,0.0,1.0,1.0,4.0,"('r6', 0)","('c1', 0)",0,0,0,0,1,0,0,0,1,1,2,10:06:30,0,4,0,0,1,0,3,0,3,5,0,0,6,0
